Date,Price
2022-11-06T16:59:56.000Z,1029.3333333333333
2022-11-06T16:59:56.000Z,932.8301886792452
2022-11-06T16:59:56.000Z,1186.1538461538462
2022-11-13T16:59:56.000Z,900
2022-11-13T16:59:56.000Z,1202.3076923076924
2022-11-20T16:59:56.000Z,1197.6923076923076
2022-11-20T16:59:56.000Z,1134.1176470588236
2022-11-20T16:59:56.000Z,905.8823529411764
2022-11-20T16:59:56.000Z,1258.8235294117649
2022-11-27T16:59:56.000Z,1222.6415094339623
2022-12-04T16:59:56.000Z,1181.5384615384617
2022-12-04T16:59:56.000Z,876.9230769230769
2022-12-04T16:59:56.000Z,976
2022-12-04T16:59:56.000Z,1181.5384615384617
2022-12-11T16:59:56.000Z,1105.8823529411766
2022-12-11T16:59:56.000Z,1181.5384615384617
2022-12-11T16:59:56.000Z,1030
2022-12-11T16:59:56.000Z,1200
2022-12-18T16:59:56.000Z,1224
2022-12-25T16:59:56.000Z,1195.2941176470588
2022-12-25T16:59:56.000Z,1080
2023-01-08T16:59:56.000Z,1106.938775510204
2023-01-08T16:59:56.000Z,1140
2023-01-15T16:59:56.000Z,1128.4615384615383
2023-01-15T16:59:56.000Z,1180.408163265306
2023-01-15T16:59:56.000Z,1106.938775510204
2023-01-22T16:59:56.000Z,1116.923076923077
2023-01-29T16:59:56.000Z,1195.1999999999998
2023-01-29T16:59:56.000Z,1156.8000000000002
2023-01-29T16:59:56.000Z,1080
2023-01-29T16:59:56.000Z,1051.9148936170213
2023-02-05T16:59:56.000Z,1161.6
2023-02-05T16:59:56.000Z,1195.1020408163265
2023-02-05T16:59:56.000Z,1123.404255319149
2023-02-05T16:59:56.000Z,1172.3076923076924
2023-02-12T16:59:56.000Z,1185
2023-02-12T16:59:56.000Z,1190.4
2023-02-12T16:59:56.000Z,1155.9183673469388
2023-02-19T16:59:56.000Z,1180.8000000000002
2023-02-19T16:59:56.000Z,1180.408163265306
2023-02-19T16:59:56.000Z,921.5999999999999
2023-03-12T16:59:56.000Z,1110
2023-03-12T16:59:56.000Z,1051.1999999999998
2023-03-19T16:59:56.000Z,1125
2023-03-26T16:59:56.000Z,1120
2023-03-26T16:59:56.000Z,1092.7659574468084
2023-03-26T16:59:56.000Z,1105
2023-04-02T16:59:56.000Z,1040
2023-04-02T16:59:56.000Z,1031.4893617021276
2023-04-02T16:59:56.000Z,1065
2023-04-10T16:59:56.000Z,1064.6808510638298
2023-04-10T16:59:56.000Z,1075
2023-04-16T16:59:56.000Z,1051.9148936170213
2023-04-16T16:59:56.000Z,1020
2023-04-16T16:59:56.000Z,1000
2023-04-23T16:59:56.000Z,1011.063829787234
2023-04-23T16:59:56.000Z,980.4255319148937
2023-04-23T16:59:56.000Z,990
2023-05-01T16:59:56.000Z,1027.8260869565217
2023-05-07T16:59:56.000Z,1027.8260869565217
2023-05-07T16:59:56.000Z,1001.7391304347826
2023-05-14T16:59:56.000Z,1038.2608695652175
2023-05-14T16:59:56.000Z,918.2608695652174
2023-05-14T16:59:56.000Z,931.7647058823529
2023-05-21T16:59:56.000Z,944
2023-05-21T16:59:56.000Z,941.1764705882354
2023-05-21T16:59:56.000Z,950.7692307692307
2023-05-28T16:59:56.000Z,923.4782608695652
2023-05-28T16:59:56.000Z,884.7058823529411
2023-06-04T16:59:56.000Z,871.3043478260869
2023-06-04T16:59:56.000Z,851.7647058823529
2023-06-11T16:59:56.000Z,893.6170212765957
2023-06-18T16:59:56.000Z,898.7234042553191
2023-06-18T16:59:56.000Z,856.3636363636363
2023-06-18T16:59:56.000Z,775.3846153846154
2023-06-25T16:59:56.000Z,898.7234042553191
2023-06-25T16:59:56.000Z,856.3636363636363
2023-06-25T16:59:56.000Z,795.2941176470589
2023-07-03T16:59:56.000Z,853.3333333333334
2023-07-09T16:59:56.000Z,913.0434782608695
2023-07-09T16:59:56.000Z,955
2023-07-09T16:59:56.000Z,814.1176470588235
2023-07-16T16:59:56.000Z,918.2608695652174
2023-07-16T16:59:56.000Z,790.5882352941176
2023-07-16T16:59:56.000Z,869.3333333333333
2023-07-23T16:59:56.000Z,809.4117647058824
2023-07-23T16:59:56.000Z,837.3333333333333
2023-07-30T16:59:56.000Z,886.9565217391305
2023-07-30T16:59:56.000Z,768.9795918367347
2023-08-06T16:59:56.000Z,902.608695652174
2023-08-06T16:59:56.000Z,806.4000000000001
2023-08-06T16:59:56.000Z,822.8571428571429
2023-08-06T16:59:56.000Z,866.6666666666667
2023-08-06T16:59:56.000Z,942.5
2023-08-13T16:59:56.000Z,790.5882352941176
2023-08-21T16:59:56.000Z,787.8260869565217
2023-08-21T16:59:56.000Z,798.4158415841584
2023-08-27T16:59:56.000Z,764.0816326530612
2023-08-27T16:59:56.000Z,809.4117647058824
2023-09-10T16:59:56.000Z,938.6666666666667
2023-09-18T16:59:56.000Z,1009.0909090909091
2023-09-18T16:59:56.000Z,1005.9574468085107
2023-09-18T16:59:56.000Z,855.8490566037735
2023-09-18T16:59:56.000Z,1030
2023-09-18T16:59:56.000Z,960
2023-09-24T16:59:56.000Z,1030
2023-09-24T16:59:56.000Z,960
2023-10-02T16:59:56.000Z,1030
2023-10-02T16:59:56.000Z,960
2023-10-15T16:59:56.000Z,1204.7058823529412
2023-10-24T16:59:56.000Z,1181.1764705882354
2023-10-29T16:59:56.000Z,876.9230769230769
2023-10-29T16:59:56.000Z,1000
2023-10-29T16:59:56.000Z,1016.1702127659576
2023-11-05T16:59:56.000Z,876.9230769230769
2023-11-05T16:59:56.000Z,816
2023-11-05T16:59:56.000Z,1156.8000000000002
2023-11-05T16:59:56.000Z,1135.3846153846152
2023-11-05T16:59:56.000Z,1030
2023-11-14T16:59:56.000Z,858.4615384615383
2023-11-14T16:59:56.000Z,1135.3846153846152
2023-11-14T16:59:56.000Z,1136.6037735849056
2023-11-14T16:59:56.000Z,1017.391304347826
2023-11-14T16:59:56.000Z,998.1818181818182
2023-11-19T16:59:56.000Z,858.4615384615383
2023-11-19T16:59:56.000Z,1098.4615384615383
2023-11-19T16:59:56.000Z,1100.377358490566
2023-11-19T16:59:56.000Z,960
2023-11-19T16:59:56.000Z,1003.6363636363637
